scientific_name,longitude,latitude,gbif_id,locality,occurrence_status,individual_count,year,basis_of_record,institution_code
Brachyramphus marmoratus,-122.2932,37.226944,272178463,Butano South Fork C3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,272166886,Butano South Fork C3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,272161783,Butano South Fork C3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,272161782,Butano South Fork C3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,272138904,Butano South Fork C3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579320354,Butano South Fork B4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579319850,Butano South Fork B4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579315910,Butano South Fork B4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579315672,Butano South Fork B4,PRESENT,2,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579315419,Butano South Fork B4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579311723,Butano South Fork B4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579310812,Butano South Fork B4,PRESENT,2,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579310225,Butano South Fork B4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,579304258,Butano South Fork B4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278254278,Butano South Fork B4,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278249828,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278235850,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278235849,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278215823,Butano South Fork B4,PRESENT,1,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278207961,Butano South Fork B4,PRESENT,1,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278198401,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278198400,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278174284,Butano South Fork B4,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278155604,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,278116696,Butano South Fork B4,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,273115444,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,273103541,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272540656,Butano South Fork B4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272540647,Butano South Fork B4,PRESENT,1,1992,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272184990,Butano South Fork B4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272181234,Butano South Fork B4,PRESENT,1,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272180883,Butano South Fork B4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272151377,Butano South Fork B4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272148383,Butano South Fork B4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272143799,Butano South Fork B4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28684,37.227425,272142391,Butano South Fork B4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579321292,Butano South Fork A3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579321028,Butano South Fork A3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579321017,Butano South Fork A3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579320990,Butano South Fork A3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579320989,Butano South Fork A3,PRESENT,5,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579320988,Butano South Fork A3,PRESENT,5,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579320938,Butano South Fork A3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579319596,Butano South Fork A3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579319563,Butano South Fork A3,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579319561,Butano South Fork A3,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579319308,Butano South Fork A3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579319019,Butano South Fork A3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579315673,Butano South Fork A3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579315521,Butano South Fork A3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579314467,Butano South Fork A3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579313638,Butano South Fork A3,PRESENT,2,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579313574,Butano South Fork A3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579312646,Butano South Fork A3,PRESENT,5,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579310523,Butano South Fork A3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579310320,Butano South Fork A3,PRESENT,2,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,579310052,Butano South Fork A3,PRESENT,5,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278253486,Butano South Fork A3,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278236196,Butano South Fork A3,PRESENT,2,1992,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278236195,Butano South Fork A3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278192176,Butano South Fork A3,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278192174,Butano South Fork A3,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278189265,Butano South Fork A3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278164185,Butano South Fork A3,PRESENT,3,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278145576,Butano South Fork A3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278118502,Butano South Fork A3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278116781,Butano South Fork A3,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,278116779,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,277984149,Butano South Fork A3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,273102888,Butano South Fork A3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,273097320,Butano South Fork A3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,273097319,Butano South Fork A3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,273097318,Butano South Fork A3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272526491,Butano South Fork A3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272184863,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272176806,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272169060,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272166471,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272143563,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272143562,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272141279,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272141276,Butano South Fork A3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2811,37.22804,272139656,Butano South Fork A3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.30079,37.227764,579321439,Butano South Fork D5,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.30079,37.227764,579321198,Butano South Fork D5,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.30079,37.227764,579320734,Butano South Fork D5,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.30079,37.227764,579320732,Butano South Fork D5,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.30079,37.227764,579319851,Butano South Fork D5,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.30079,37.227764,579319848,Butano South Fork D5,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579320911,Butano South Fork C4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579320910,Butano South Fork C4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579320794,Butano South Fork C4,PRESENT,2,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579320793,Butano South Fork C4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579319398,Butano South Fork C4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579319238,Butano South Fork C4,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579319237,Butano South Fork C4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579313081,Butano South Fork C4,PRESENT,2,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579312907,Butano South Fork C4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579312422,Butano South Fork C4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579310911,Butano South Fork C4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579310910,Butano South Fork C4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579309252,Butano South Fork C4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579309150,Butano South Fork C4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,579309143,Butano South Fork C4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,278254685,Butano South Fork C4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,278253484,Butano South Fork C4,PRESENT,1,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,278225341,Butano South Fork C4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,278211494,Butano South Fork C4,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,278164203,Butano South Fork C4,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,278164180,Butano South Fork C4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,278155299,Butano South Fork C4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,273124322,Butano South Fork C4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,273123044,Butano South Fork C4,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,273123043,Butano South Fork C4,PRESENT,3,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,273108767,Butano South Fork C4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,273108506,Butano South Fork C4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,273108500,Butano South Fork C4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,273108499,Butano South Fork C4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,273103565,Butano South Fork C4,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,272183578,Butano South Fork C4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,272178465,Butano South Fork C4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,272174548,Butano South Fork C4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,272153738,Butano South Fork C4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,272150102,Butano South Fork C4,PRESENT,3,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29474,37.228073,272140956,Butano South Fork C4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,579320790,Butano South Fork D4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,579320550,Butano South Fork D4,PRESENT,2,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,579320549,Butano South Fork D4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,579320277,Butano South Fork D4,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,579320004,Butano South Fork D4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,579319397,Butano South Fork D4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,579313791,Butano South Fork D4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,278135881,Butano South Fork D4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,272185089,Butano South Fork D4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,272184928,Butano South Fork D4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,272149070,Butano South Fork D4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,272140560,Butano South Fork D4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29989,37.228245,272138062,Butano South Fork D4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579321318,Butano South Fork B3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579321293,Butano South Fork B3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579321067,Butano South Fork B3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579319560,Butano South Fork B3,PRESENT,4,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579319399,Butano South Fork B3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579319112,Butano South Fork B3,PRESENT,4,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579315916,Butano South Fork B3,PRESENT,6,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579314675,Butano South Fork B3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579314554,Butano South Fork B3,PRESENT,2,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579313794,Butano South Fork B3,PRESENT,1,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579313581,Butano South Fork B3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579313527,Butano South Fork B3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579313526,Butano South Fork B3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579312644,Butano South Fork B3,PRESENT,6,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579311137,Butano South Fork B3,PRESENT,1,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579310699,Butano South Fork B3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579310698,Butano South Fork B3,PRESENT,6,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579310697,Butano South Fork B3,PRESENT,1,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579310691,Butano South Fork B3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579310690,Butano South Fork B3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579310319,Butano South Fork B3,PRESENT,6,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,579310223,Butano South Fork B3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278253585,Butano South Fork B3,PRESENT,1,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278235493,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278225050,Butano South Fork B3,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278225030,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278221381,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278215134,Butano South Fork B3,PRESENT,1,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278202147,Butano South Fork B3,PRESENT,4,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278187839,Butano South Fork B3,PRESENT,1,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278145592,Butano South Fork B3,PRESENT,1,1992,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278141675,Butano South Fork B3,PRESENT,6,1992,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278135778,Butano South Fork B3,PRESENT,1,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278135775,Butano South Fork B3,PRESENT,4,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278132006,Butano South Fork B3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278039065,Butano South Fork B3,PRESENT,7,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,278005890,Butano South Fork B3,PRESENT,6,1992,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,273115435,Butano South Fork B3,PRESENT,7,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,273106612,Butano South Fork B3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,273102982,Butano South Fork B3,PRESENT,3,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,273098809,Butano South Fork B3,PRESENT,1,1992,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,273096072,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272507305,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272507299,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272502907,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272181220,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272181219,Butano South Fork B3,PRESENT,3,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272180948,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272180947,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272180869,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272179036,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272164364,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272151376,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272144859,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272143793,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272142119,Butano South Fork B3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272141098,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28792,37.228756,272138721,Butano South Fork B3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579321397,Butano South Fork A2,PRESENT,6,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579321253,Butano South Fork A2,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579321203,Butano South Fork A2,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579321113,Butano South Fork A2,PRESENT,3,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579320912,Butano South Fork A2,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579320013,Butano South Fork A2,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579319983,Butano South Fork A2,PRESENT,6,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579319894,Butano South Fork A2,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579319893,Butano South Fork A2,PRESENT,3,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28019,37.229885,579319017,Butano South Fork A2,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
